timestamp,video_id,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
2071539,4,,,,"其中还出现了 ""背叛"" 这样的字眼.
The word ""treason"" was mentioned.",,,False,False,False
2074743,4,,,,"你有什么事?
What can I do for you?",,,False,False,False
2076245,4,,,,"您打算何时回临冬城?
When do you return to Winterfell?",,,False,False,False
2078046,4,,,,"怎么? 这与你何干?
Why? What do you care?",,,False,False,False
2079379,4,,,,"如果您明天傍晚还在这儿,
If you're still here come nightfall,",,,False,False,False
2081249,4,,,,"我想带您去见见琼恩艾林...
I'll take you to see the last person Jon Arryn",,,False,False,False
2083010,4,,,,"病倒前找过的最后一个人.
spoke with before falling ill.",,,False,False,False
2084618,4,,,,"如果您对此仍有兴趣得话.
If that sort of thing still interests you.",,,False,False,False
2088589,4,,,,"我没时间.
I don't have the time.",,,False,False,False
2090325,4,,,,"花不了一个小时的. 你决定吧.
It won't take more than an hour. But as you please.",,,False,False,False
2098899,4,,,,"把我们的所有人都找齐
Round up all the men we have",,,False,False,False
2100088,4,,,,"布置在女孩房间外面.
and station them outside the girls' chambers.",,,False,False,False
2102169,4,,,,"- 你手下最好的两个剑士是谁? - 海华和韦尔.
- Who are your best two swords? - Heward and Wyl.",,,False,False,False
2105772,4,,,,"让他们到马房找我.
Find them and meet me at the stables.",,,False,False,False
2113847,4,,,,"你未经许可把他带到这里来?
You bring him here without permission?",,,False,False,False
2116417,4,,,,"<i>让他弄脏我的家?
You pollute my home with his presence?</i>",,,False,False,False
2119486,4,,,,( Suckling ),,,False,False,False
2122323,4,,,,"你的姨妈做了一件坏事, 罗宾,
Your aunt has done a bad thing, Robin,",,,False,False,False
2124292,4,,,,"一件非常坏的事.
a very bad thing.",,,False,False,False
2126127,4,,,,"你还记得她, 是吧?
You remember her, don't you?",,,False,False,False
2129899,4,,,,"<i>他漂亮吧?
Isn't he beautiful?</i>",,,False,False,False
2131834,4,,,,"也很强壮. 琼恩很清楚.
And strong too. Jon knew it.",,,False,False,False
2134638,4,,,,"他的临终遗言就是 ""种姓强韧.""
His last words were ""the seed is strong.""",,,False,False,False
2137707,4,,,,"他要大家都知道
He wanted everyone to know",,,False,False,False
2139242,4,,,,"<i>他儿子长大后会是个强壮的男子汉.
what a good, strong boy his son would grow up to be.</i>",,,False,False,False
2142546,4,,,,"看看他, 全艾林谷的领主.
Look at him, the Lord of all the Vale.",,,False,False,False
2146482,4,,,,"莱莎,
Lysa,",,,False,False,False
2148252,4,,,,"是你写信告诉我关于兰尼斯特家的事,
you wrote me about the Lannisters,",,,False,False,False
2151354,4,,,,"- 警告我-- - 我是叫你离他们远点!
- warning me-- - To stay away from them!",,,False,False,False
2154223,4,,,,"而不是带他们来这里!
Not to bring one here!",,,False,False,False
2157227,4,,,,"妈咪?
Mommy?",,,False,False,False
2159363,4,,,,"<i>- 他就是那个坏人吗? - 是的.
- Is that the bad man? - It is.</i>",,,False,False,False
2162066,4,,,,( Creepy laugh ),,,False,False,False
2164100,4,,,,"他好小呀.
He's little.",,,False,False,False
2166903,4,,,,"<i>他是兰尼斯特家的小恶魔提利昂.
Lysa: He's Tyrion the imp of house Lannister.</i>",,,False,False,False
2170408,4,,,,"害死你父亲的就是他.
He killed your father.",,,False,False,False
2171809,4,,,,"就是他谋杀了国王之手!
He murdered the Hand of the King!",,,False,False,False
2173544,4,,,,"哦, 他也是我杀的?
Oh, did I kill him too?",,,False,False,False
2175912,4,,,,"<i>我还真是个忙碌的家伙.
I've been a very busy man.</i>",,,False,False,False
2177781,4,,,,"你最好管紧你的舌头!
You will watch your tongue!",,,False,False,False
2180484,4,,,,"这些都是艾林谷的骑士.
These men are knights of the Vale.",,,False,False,False
2183254,4,,,,"个个都对琼恩艾林敬爱有加.
Every one of them loved Jon Arryn.",,,False,False,False
2186124,4,,,,"个个都愿意为我牺牲性命.
Every one of them would die for me.",,,False,False,False
2187825,4,,,,"要是我有什么不测,
If any harm comes to me,",,,False,False,False
2189254,4,,,,"我老哥詹姆很乐意料理他们.
my brother Jaime will see that they do.",,,False,False,False
2191528,4,,,,"你不能伤害我们.
You can't hurt us.",,,False,False,False
2192627,4,,,,"没人能在这里伤害我们. 告诉他, 妈咪!
No one can hurt us here. Tell him, mommy!",,,False,False,False
2194531,4,,,,"- 告诉他! - 嘘, 我亲爱的孩子.
- Tell him! - Shh shh shh, my sweet boy.",,,False,False,False
2198403,4,,,,"他只是想吓唬我们.
He's just trying to frighten us.",,,False,False,False
2200937,4,,,,"兰尼斯特家的人全都是骗子.
Lannisters are all liars.",,,False,False,False
2202807,4,,,,"<i>谁也别想伤害我的宝贝.
No one will hurt my baby.</i>",,,False,False,False
2205810,4,,,,"<i>妈咪...
Mommy...</i>",,,False,False,False
2208345,4,,,,"我想看那个坏人飞.
I want to see the bad man fly.",,,False,False,False
2212484,4,,,,"也许会的, 我的小宝贝.
Perhaps you will, my little love.",,,False,False,False
2214319,4,,,,"<i>这个人是我的俘虏.
This man is my prisoner.</i>",,,False,False,False
2216488,4,,,,"<i>我不能任他受到伤害.
I will not have him harmed.</i>",,,False,False,False
2221528,4,,,,"瓦狄斯爵士,
Ser Vardis,",,,False,False,False
2223095,4,,,,"<i>我姐姐的小客人累了.
my sister's guest is weary.</i>",,,False,False,False
2225966,4,,,,"<i>带他下去休息.
Take him down below so he can rest.</i>",,,False,False,False
2228836,4,,,,"把他介绍给莫德.
Introduce him to Mord.",,,False,False,False
2234207,4,,,,"你去睡觉吧, 侏儒.
You go sleep, dwarf man.",,,False,False,False
2235675,4,,,,"好好睡觉, 小侏儒!
( Laughing ) Sleep good, little dwarf man!",,,False,False,False
2241613,4,,,,"( Slams, lock clanks )",,,False,False,False
2252292,4,,,,( Wind gusting ),,,False,False,False
2274113,4,,,,"史塔克能保住脑袋算是万幸.
Lord Stark's lucky he still has a head.",,,False,False,False
2276649,4,,,,"劳勃会发上几天的火, 但他不会做什么.
Robert will rant for a few days, but he won't do anything.",,,False,False,False
2279584,4,,,,"他喜欢这个人.
He adores the man.",,,False,False,False
2281153,4,,,,"你嫉妒了.
( Surprised ) You're jealous.",,,False,False,False
2282955,4,,,,"你确信这不会受伤吗?
Are you sure this won't hurt?",,,False,False,False
2285222,4,,,,"<i>除非我手滑.
- Only if I slip. - ( Scraping )</i>",,,False,False,False
2290595,4,,,,"- 你喜欢我这个样子? - 嗯.
- And you'd prefer me like this? - Mm-hmm.",,,False,False,False
2293430,4,,,,"如果你想要没毛的, 也许应该找个小男孩.
If you want hairless, maybe you should find a little boy.",,,False,False,False
2296265,4,,,,"我想要的是你.
I want you.",,,False,False,False
2299702,4,,,,"我兄弟觉得任何没上过战场的人都不算男人.
My brother thinks that anyone who hasn't been to war isn't a man.",,,False,False,False
2302939,4,,,,"他对待我好象我是个被宠坏的孩子.
He treats me as if I'm a spoiled child.",,,False,False,False
2306675,4,,,,"哦, 你不是吗?
Oh, and you're not?",,,False,False,False
2308810,4,,,,"洛拉斯提利尔, 百花骑士?
Loras Tyrell, the knight of the flowers?",,,False,False,False
2312180,4,,,,"你参加过几场战争?
How many wars have you fought in?",,,False,False,False
2314381,4,,,,"哦, 你父亲为你这套盔甲花了多少钱?
Oh, and how much did your father spend on that armor of yours?",,,False,False,False
2317885,4,,,,"别动.
Hold still.",,,False,False,False
2320488,4,,,,"劳勃和史坦尼斯总是说我不够强悍,
All I ever hear from Robert and Stannis is how I'm not tough enough,",,,False,False,False
2323725,4,,,,"说我害怕看见血--
how I squirm at the sight of blood--",,,False,False,False
2325827,4,,,,"但看到那人在肉搏战被打下眼球确实很恶心.
you did vomit when that boy's eye was knocked out in the melee.",,,False,False,False
2328397,4,,,,"他的眼球还在眼眶外乱晃!
His eye was dangling out of the damn socket!", His eye was rolling wildly outside the eye socket!,,True,False,False
2330352,4,,,,"他学艺不精就不该上场肉搏.
He shouldn't have entered the melee if he didn't know how to fight.",,,False,False,False
2332468,4,,,,"你说得轻松.
Easy for you to say.",,,False,False,False
2334336,4,,,,"不是所有人都拥有剑术天赋.
Not everyone is such a gifted swordsman.",,,False,False,False
2336305,4,,,,"这不是天赋. 不是什么人给我的.
( Groans ) It's not a gift. No one gave it to me.",,,False,False,False
2338841,4,,,,"我剑术好是因为我勤于练习--
I'm good because I work at it--",,,False,False,False
2341008,4,,,,"自我能拿棒子的时候起每天都练习.
every day of my life since I could hold a stick.",,,False,False,False
2343778,4,,,,"我也可以整天练习, 每天练习,
I could work at fighting all day, every day,",,,False,False,False
2346147,4,,,,"但还是不可能比得上你.
and still never be as good as you.",,,False,False,False
2348082,4,,,,"好吧, 我想这一不定.
Yes well, I guess we'll never know.",,,False,False,False
2351486,4,,,,( Sighs ),,,False,False,False
2360160,4,,,,"- 所有地方? - 所有地方.
- Everywhere? - Everywhere.",,,False,False,False
2362631,4,,,,"最后会怎样?
So how did it end up?",,,False,False,False
2365300,4,,,,"那个坦格利安女孩会死吗?
The Targaryen girl will die?",,,False,False,False
2366935,4,,,,"必须这样做, 虽然不令人愉快.
It needs to be done, unpleasant as it is.",,,False,False,False
2370104,4,,,,"劳勃很关心这个.
Robert's rather tasteless about it.",,,False,False,False
2372339,4,,,,"每次他说要杀死她,
Every time he talks about killing her,",,,False,False,False
2374209,4,,,,"桌子都被敲得跳起来.
I swear the table rises six inches.",,,False,False,False
2376410,4,,,,"可惜他对他妻子没这么大热情.
It's a shame he can't muster the same enthusiasm for his wife.",,,False,False,False
2379180,4,,,,"他确实对她家的钱有深深的欲望.
He does have a deep, abiding  lust for her money.",,,False,False,False
2381917,4,,,,"你无法小看兰尼斯特家--
You have to give it to the Lannisters--",,,False,False,False
2384084,4,,,,"他们也许是最傲慢最无聊的混蛋
they may be the most pompous, ponderous cunts",They may be the most arrogant and dull-witted boors.,,True,False,False
2386019,4,,,,"令诸神都难以忍受,
the gods ever suffered to walk the world,",,,False,False,False
2387722,4,,,,"但他们的钱多得不象话.
but they do have outrageous amounts of money.",,,False,False,False
2391626,4,,,,"我的钱倒也不少.
I have an outrageous amount of money.",,,False,False,False
2393827,4,,,,"没有兰尼斯特家那样多.
Not as much as the Lannisters.",,,False,False,False
2395828,4,,,,"但还是比你多得多.
( Laughing ) But a lot more than you.",,,False,False,False
2399399,4,,,,"劳勃要带我一起去打猎.
Robert's threatening to take me hunting with him.",,,False,False,False
2402135,4,,,,"上次我们去了两星期.
Last time we were out there for two weeks.",,,False,False,False
2404502,4,,,,"下雨时还在树林里打滚, 连续好几天,
Tramping through the trees in the rain, day after day,",,,False,False,False
2407104,4,,,,"为了能把矛刺进什么东西的肚子里.
all so he can stick his spear into something's flesh.",,,False,False,False
2410609,4,,,,"哦. 劳勃喜欢杀戮.
Oh. But Robert loves his killing.",,,False,False,False
2413611,4,,,,"- 他是国王. - 嗯.
- And he's the King. - Hmm.",,,False,False,False
2416048,4,,,,"- 为什么他能称王? - 因为他喜欢杀戮.
- How did that ever happen? - Because he loves his killing.",,,False,False,False
2419385,4,,,,"他也曾经擅长杀戮.
And he used to be good at it.",,,False,False,False
2421720,4,,,,"你知道谁应该称王吗?
Do you know who should be king?",,,False,False,False
2425658,4,,,,"- 别开玩笑. - 我是认真的.
- Be serious. - I am.",,,False,False,False
2427595,4,,,,"我父亲会做你的后盾.
My father could be your bank.",,,False,False,False
2429930,4,,,,"我从未上过战场, 但我会为你而战.
I've never fought in a war before, but I'd fight for you.",,,False,False,False
2432832,4,,,,"我在继承顺位中排第四.
I'm fourth in line.",,,False,False,False
2434767,4,,,,"劳勃在疯王的继承顺位中排第几呢?
And where was Robert in the line of royal succession?",,,False,False,False
2437604,4,,,,"乔佛里是个混蛋.
Joffrey is a monster.",,,False,False,False
2439093,4,,,,"- 托曼才八岁. - 史坦尼斯呢?
- Tommen is eight. - Stannis?",,,False,False,False
2440867,4,,,,"史坦尼斯象只龙虾那样强硬古板.
Stannis has the personality of a lobster.",,,False,False,False
2442975,4,,,,"但他仍是我的哥哥.
He's still my older brother.",,,False,False,False
2444977,4,,,,"- 你干什么?! - 看一看.
- ( Gasps ) What are you doing?! - Look at it.",,,False,False,False
2447312,4,,,,"你割伤我了.
You cut me.",,,False,False,False
2448450,4,,,,"不过是血. 我们体内都有血.
It's just blood. We've all got it in us.",,,False,False,False
2449981,4,,,,"有时会流出一点.
Sometimes a little spills.",,,False,False,False
2452283,4,,,,"如果你成为国王, 你会经常看见血.
If you become King, you're going to see a lot of this.",,,False,False,False
2455720,4,,,,"你必须习惯.
You need to get used to it.",,,False,False,False
2457555,4,,,,"继续. 看.
Go on. Look.",,,False,False,False
2462060,4,,,,"人们爱戴你.
People love you.",,,False,False,False
2465595,4,,,,"他们愿意服侍你, 因为你待他们仁慈.
They love to serve you because you're kind to them.",,,False,False,False
2467665,4,,,,"他们希望靠近你.
They want to be near you.",,,False,False,False
2472236,4,,,,"你愿意做必须做的事情,
You're willing to do what needs to be done,",,,False,False,False
2475539,4,,,,"你也从不幸灾乐祸.
but you don't gloat over it.",,,False,False,False
2478310,4,,,,"你不喜欢杀戮.
You don't love killing.",,,False,False,False
2483080,4,,,,"是哪本书上写着: 权力...
Where is it written that power",,,False,False,False
2485415,4,,,,"是万恶之源?
is the sole province of the worst?",,,False,False,False
2488218,4,,,,"王座只属于...
That thrones are only made",,,False,False,False
2490319,4,,,,"仇恨和恐惧?
for the hated and the feared?",,,False,False,False
2496126,4,,,,"你将会是一个受人爱戴的好国王.
You would be a wonderful King.",,,False,False,False
2516015,4,,,,"我很遗憾你和奈德史塔克的联姻没成.
I'm sorry your marriage to Ned Stark didn't work out.",,,False,False,False
2519285,4,,,,"<i>你们本会是和睦的亲家.
You seemed so good together.</i>",,,False,False,False
2521220,4,,,,"我很高兴能做件让你开心的事.
I'm glad I could do something to make you happy.",,,False,False,False
2528026,4,,,,"没有首相, 一切将变得混乱不堪.
Without a Hand, everything will fall to pieces.",,,False,False,False
2530897,4,,,,"我想你的目的是
I suppose this is where you tell me",,,False,False,False
2532899,4,,,,"要我把这位子给你的兄弟詹姆.
to give the job to your brother Jaime.",,,False,False,False
2535769,4,,,,"不.
No.",,,False,False,False
2537437,4,,,,"他不够严肃.
He's not serious enough.",,,False,False,False
2539571,4,,,,"我要为奈德史塔克说句话:
I'll say this for Ned Stark:",,,False,False,False
2541540,4,,,,"他足够严肃.
He's serious enough.",,,False,False,False
2544877,4,,,,"就这样失去他值得吗?
Was it really worth it? Losing him this way?",,,False,False,False
2547714,4,,,,"我不知道.
I don't know.",,,False,False,False
2552452,4,,,,"但是我知道这一点:
But I do know this:",,,False,False,False
2555055,4,,,,"如果坦格利安家的女孩说服她的马王丈夫发动入侵
If the Targaryen girl convinces her horselord husband to invade",,,False,False,False
2560160,4,,,,"如果多斯拉克大军渡过狭海...
and the Dothraki horde crosses the Narrow Sea...",,,False,False,False
2566098,4,,,,"我们将无法阻止他们.
We won't be able to stop them.",,,False,False,False
2567966,4,,,,"<i>多斯拉克人从不乘船, 小孩子都知道.
The Dothraki don't sail. Every child knows that.</i>",,,False,False,False
2570502,4,,,,"他们缺乏纪律. 他们没有盔甲.
They don't have discipline. They don't have armor.",,,False,False,False
2573439,4,,,,"他们没有攻城武器.
They don't have siege weapons.",,,False,False,False
2575441,4,,,,"你的把戏耍得真不错:
It's a neat little trick you do:",,,False,False,False
2577310,4,,,,"你动的是你的嘴唇, 说的却是你父亲的话.
You move your lips and your father's voice comes out.",,,False,False,False
2580613,4,,,,"我父亲说错了吗?
( Huffs ) Is my father wrong?",,,False,False,False
2587053,4,,,,"让我们假设韦赛里斯坦格利安真的登陆了
Let's say Viserys Targaryen lands",,,False,False,False
2589988,4,,,,"带着四万多斯拉克哮吼武士.
with 40,000 Dothraki screamers at his back.",,,False,False,False
2593493,4,,,,"<i>我们可以退入城堡--
We hole up in our castles--</i>",,,False,False,False
2596028,4,,,,"<i>这是明智的对策-- 只有傻瓜
a wise move-- only a fool</i>",,,False,False,False
2598798,4,,,,"<i>才会在开阔地带与多斯拉克人硬拼.
would meet the Dothraki in an open field.</i>",,,False,False,False
2601734,4,,,,"他让我们呆在城堡里.
They leave us in our castles.",,,False,False,False
2604604,4,,,,"他们会洗劫并焚毁城镇,
They go from town to town, looting and burning,",,,False,False,False
2608140,4,,,,"<i>杀死所有不能躲进城里的人,
killing every man who can't hide behind a stone wall,</i>",,,False,False,False
2611843,4,,,,"<i>抢走我们所有的粮食和牲畜,
stealing all our crops and livestock,</i>",,,False,False,False
2614914,4,,,,"将我们的女人和孩子掠为奴隶.
enslaving all our women and children.",,,False,False,False
2617415,4,,,,"多久之后, 七国的百姓将不再支持
How long do the people of the Seven Kingdoms stand behind",,,False,False,False
2620452,4,,,,"他们临阵退缩的国王, 胆小如鼠的国王
their absentee King, their cowardly King",,,False,False,False
2623888,4,,,,"躲藏在高墙后的国王?
hiding behind high walls?",,,False,False,False
2626357,4,,,,"七国的百姓会在多久之后认定韦赛里斯坦格利安
When do the people decide that Viserys Targaryen",,,False,False,False
2629227,4,,,,"才是真正合法的君主?
is the rightful monarch after all?",,,False,False,False
2633198,4,,,,"但我们兵力还是比他们多.
We still outnumber them.",,,False,False,False
2636836,4,,,,"五和一哪个更大?
Which is the bigger number: Five or one?",,,False,False,False
2641240,4,,,,"五.
Five.",,,False,False,False
2643711,4,,,,"五...
Five...",,,False,False,False
2646914,4,,,,"一.
One.",,,False,False,False
2648917,4,,,,"一支军队-- 一支真正的军队
One army-- a real army",,,False,False,False
2651919,4,,,,"通过一个领袖, 一个目标团结起来.
united behind one leader with one purpose.",,,False,False,False
2657024,4,,,,"而我们的目标已随疯王一起死去了.
Our purpose died with the Mad King.",,,False,False,False
2661528,4,,,,"现在我们的军队数量
Now we've got as many armies",,,False,False,False
2663765,4,,,,"只由我们口袋里的钱决定.
as there are men with gold in their purse.",,,False,False,False
2667368,4,,,,"所有人都希望改变.
And everybody wants something different.",,,False,False,False
2669870,4,,,,"你父亲希望拥有世界.
Your father wants to own the world.",,,False,False,False
2672140,4,,,,"奈德史塔克希望跑回北境把他的头埋进雪里.
Ned Stark wants to run away and bury his head in the snow.",,,False,False,False
2675644,4,,,,"你希望什么?
What do you want?",,,False,False,False
2687289,4,,,,"我们已经有九年没真正打过仗了.
We haven't had a real fight in nine years.",,,False,False,False
2691060,4,,,,"背刺不能算是战斗.
Back-stabbing doesn't prepare you for a fight.",,,False,False,False
2693562,4,,,,"现在整个王国只有:
And that's all the realm is now:",,,False,False,False
2695798,4,,,,"背刺和阴谋
Back-stabbing and scheming",,,False,False,False
2697968,4,,,,"拍马屁, 捞金子.
and arse-licking and money-grubbing."," ""Clap hands, grab a shovel.
And hard work and frugality.""",,True,False,False
2701705,4,,,,"有时我不知道究竟是什么在维系着王国.
Sometimes I don't know what holds it together.",,,False,False,False
2704874,4,,,,"我们的婚姻.
Our marriage.",,,False,False,False
2707276,4,,,,( Laughing ),,,False,False,False
2717254,4,,,,"啊, 所以我们坐在这里
Ah, so here we sit",,,False,False,False
2719823,4,,,,"坐了十七年,
17 years later,",,,False,False,False
2722124,4,,,,"<i>维系着一切.
holding it all together.</i>",,,False,False,False
2725928,4,,,,"你不觉得累吗?
Don't you get tired?",,,False,False,False
2728265,4,,,,"每天都累.
Every day.",,,False,False,False
2731568,4,,,,"依靠仇恨能维持多久?
How long can hate hold a thing together?",,,False,False,False
2735073,4,,,,"嗯, 十七年算是很久了.
Well, 17 years is quite a long time.",,,False,False,False
2739077,4,,,,"是的, 很久.
Yes, it is.",,,False,False,False
2742347,4,,,,"是的, 很久.
Yes, it is.",,,False,False,False
2749319,4,,,,"她长什么样?
What was she like?",,,False,False,False
2753756,4,,,,"你从没问过她, 一次都没有.
You've never asked about her, not once.",,,False,False,False
2756260,4,,,,"为什么不问?
Why not?",,,False,False,False
2758662,4,,,,"起初, 即使是在私下提起她的名字
At first, just saying her name even in private",,,False,False,False
2762033,4,,,,"我都感觉会使她重获生命.
felt like I was breathing life back into her.",,,False,False,False
2765803,4,,,,"我想如果我不再提起她,
I thought if I didn't talk about her,",,,False,False,False
2768037,4,,,,"她就会从你心里逐渐消失.
she'd just fade away for you.",,,False,False,False
2770508,4,,,,"当我明白这绝无可能的时候,
When I realized that wasn't going to happen,",,,False,False,False
2773243,4,,,,"我则是出于怨恨而不提起她的.
I refused to ask out of spite.",,,False,False,False
2775979,4,,,,"我不想给你带来满足感
I didn't want to give you the satisfaction",,,False,False,False
2778182,4,,,,"让你觉得我心里放不下.
of thinking I cared enough to ask.",,,False,False,False
2781486,4,,,,"最终我明白我的怨恨对你来说算不了什么.
And eventually it became clear that my spite didn't mean anything to you.",,,False,False,False
2784890,4,,,,"事实上你还很享受我的怨恨.
As far as I could tell, you actually enjoyed it.",,,False,False,False
2787827,4,,,,"那为什么现在又问?
So why now?",,,False,False,False
2791564,4,,,,"莱安娜史塔克的鬼魂还能怎样伤到你我呢
What harm could Lyanna Stark's ghost do to either of us",,,False,False,False
2795568,4,,,,"难道我们彼此伤害得还不够深么?
that we haven't done to each other a hundred times over?",,,False,False,False
2802676,4,,,,"你想知道可怕的事实么?
You want to know the horrible truth?",,,False,False,False
2807914,4,,,,"我已经记不得她长什么样了.
I can't even remember what she looked like.",,,False,False,False
2813386,4,,,,"<i>我只知道她是我唯一想要的人...
I only know she was the one thing I ever wanted...</i>",,,False,False,False
2819928,4,,,,"有人将她从我手里夺走了,
Someone took her away from me,",,,False,False,False
2823934,4,,,,"七大王国也无法弥补我的空虚.
and Seven Kingdoms couldn't fill the hole she left behind.",,,False,False,False
2832475,4,,,,"我曾经也对你有过感觉, 你知道么?
I felt something for you once, you know?",,,False,False,False
2836213,4,,,,"我知道.
I know.",,,False,False,False
2838115,4,,,,"甚至在我们失去我们的第一个孩子之后.
Even after we lost our first boy.",,,False,False,False
2842917,4,,,,"实际上那持续了很长时间.
For quite a while, actually.",,,False,False,False
2848856,4,,,,"<i>我们之前有过可能吗?
Was it ever possible for us?</i>",,,False,False,False
2850926,4,,,,"有过这样的时候吗, 即使很短暂?
Was there ever a time, ever a moment?",,,False,False,False
2860502,4,,,,"没有.
No.",,,False,False,False
2866176,4,,,,"<i>这个答案让你感觉更好还是更坏?
Does that make you feel better or worse?</i>",,,False,False,False
2873584,4,,,,"没有任何感觉.
It doesn't make me feel anything.",,,False,False,False
2886394,4,,,,"<i>( Door opens, closes )</i>",,,False,False,False
2890832,4,,,,"她长得很像他, 不是吗, 大人?
She looks like him, don't she, My Lord?",,,False,False,False
2894169,4,,,,"她有他的鼻子, 他的黑发.
She has his nose, his black hair.",,,False,False,False
2898106,4,,,,"对.
Aye.",,,False,False,False
2900109,4,,,,"您见到他的时候请告诉他, 大人.
Tell him when you see him, My Lord.",,,False,False,False
2902278,4,,,,"如果您高兴的话, 告诉他她有多漂亮.
If it please you, tell him how beautiful she is.",,,False,False,False
2907285,4,,,,"我会的.
I will.",,,False,False,False
2908955,4,,,,"告诉他我没跟过其他人.
And tell him I've been with no one else.",,,False,False,False
2912122,4,,,,"我以旧神与新神之名起誓, 大人.
I swear it, My Lord, by the old gods and new.",,,False,False,False
2915459,4,,,,"我不想要金银珠宝,
I don't want no jewels or nothing,",,,False,False,False
2917794,4,,,,"我只要他的人.
just him.",,,False,False,False
2919729,4,,,,"国王对我一直很好.
The King was always good to me.",,,False,False,False
2921664,4,,,,"琼恩艾林来看你的时候,
When Jon Arryn came to visit you,",,,False,False,False
2923867,4,,,,"他想要什么?
what did he want?",,,False,False,False
2925769,4,,,,"他不是那种人, 大人.
He wasn't that sort of man, My Lord.",,,False,False,False
2927903,4,,,,"他只想知道这孩子是不是开心,
He just wanted to know if the child was happy,",,,False,False,False
2931106,4,,,,"是不是健康.
healthy.",,,False,False,False
2935810,4,,,,"很健康.
He looks healthy enough to me.",,,False,False,False
2939814,4,,,,"这姑娘什么也不要.
The girl shall want for nothing.",,,False,False,False
2948057,4,,,,"妓院是比商船好得多的投资,
Brothels make a much better investment than ships,",,,False,False,False
2950593,4,,,,"我发现...
I've found.",,,False,False,False
2952162,4,,,,"妓女很少会沉.
Whores rarely sink.",,,False,False,False
2958937,4,,,,"你对劳勃国王的私生子女知道多少?
What do you know of King Robert's bastards?", 'Do you know much about King Robert's illegitimate children?',,True,False,False
2961939,4,,,,"嗯, 简单地说, 他生得比你多.
Well, he has more than you, for a start.",,,False,False,False
2965276,4,,,,"<i>- 多多少? - 有关系吗?
- Ned: How many? - Does it matter?</i>",,,False,False,False
2967879,4,,,,"<i>只要上过的女人够多, 总有人会送你大礼.
If you fuck enough women, some of them will give you presents.</i>"," If you are close to many people, some of them may show their appreciation for you with gifts.",,True,False,False
2970982,4,,,,"琼恩艾林把他们都找出来了. 为什么?
And Jon Arryn tracked them all down. Why?",,,False,False,False
2973151,4,,,,"他是国王之手. 也许劳勃要他代为照顾吧.
He was the King's Hand. Perhaps Robert wanted them looked after.",,,False,False,False
2976189,4,,,,"他这人充满父爱.
He was overcome with fatherly love.",,,False,False,False
2982328,4,,,,"走吧.
Come.",,,False,False,False
2990068,4,,,,"- 乔里! - 大人.
- Jory! - My Lord.",,,False,False,False
3011057,4,,,,"这么小小的一群狼.
Such a small pack of wolves.",,,False,False,False
3015294,4,,,,"退后, 爵士. 这是国王之手.
Stay back, Ser. This is the Hand of the King.",,,False,False,False
3017097,4,,,,"<i>曾是国王之手.
Was the Hand of the King.</i>",,,False,False,False
3019165,4,,,,"现在我不知道他是什么--
Now I'm not sure what he is--",,,False,False,False
3020834,4,,,,"好象是某个遥远地方的领主.
lord of somewhere very far away.",,,False,False,False
3023269,4,,,,"你这是什么意思, 兰尼斯特?
( Running ) What's the meaning of this, Lannister?",,,False,False,False
3025738,4,,,,"躲到安全的地方去.
Get back inside where it's safe.",,,False,False,False
3028142,4,,,,"我正在找我兄弟.
I'm looking for my brother.",,,False,False,False
3029877,4,,,,"你还记得我兄弟吧, 是不是, 史塔克大人?
You remember my brother, don't you, Lord Stark?",,,False,False,False
3031944,4,,,,"头发黄, 舌头利, 个子矮.
Blond hair, sharp tongue, short man.",,,False,False,False
3036783,4,,,,"我记得很清楚.
I remember him well.",,,False,False,False
3038350,4,,,,"似乎他在路上碰到了点麻烦.
It seems he had some trouble on the road.",,,False,False,False
3040386,4,,,,"您不知道他出了什么事吧, 是不是?
You wouldn't know what happened to him, would you?",,,False,False,False
3042754,4,,,,"他是我下令逮捕的
He was taken at my command",,,False,False,False
3045057,4,,,,"<i>以为其罪行负责.
to answer for his crimes.</i>",,,False,False,False
3048526,4,,,,"大人!
- Littlefinger: My lords! - ( Horse neighs )",,,False,False,False
3050428,4,,,,"我去找都城守卫队.
I'll bring the city watch.",,,False,False,False
3054631,4,,,,"来吧, 史塔克.
Come, Stark.",,,False,False,False
3056468,4,,,,"我宁愿你死的时候手里拿着剑.
I'd rather you die sword in hand.",,,False,False,False
3057901,4,,,,"- 如果你再敢威胁我家大人-- - 威胁?
- If you threaten My Lord again-- - Threaten?",,,False,False,False
3060571,4,,,,"事实上, ""我打算把你家大人
As in, ""I'm going to open your lord",,,False,False,False
3063573,4,,,,"劈成两半, 看史塔克家的人倒底是什么做的""?
from balls to brains and see what Starks are made of""?",,,False,False,False
3067178,4,,,,"你杀了我,
You kill me,",,,False,False,False
3069546,4,,,,"你的兄弟必死无疑.
your brother's a dead man.",,,False,False,False
3072182,4,,,,"你说得对.
You're right.",,,False,False,False
3074184,4,,,,"饶他一命. 把他手下都宰了.
Take him alive. Kill his men.",,,False,False,False
3079390,4,,,,( Screams ),,,False,False,False
3145256,4,,,,"呀!
Yah!",,,False,False,False
3171783,4,,,,"我兄弟, 史塔克大人--
My brother, Lord Stark--",,,False,False,False
3173919,4,,,,"我想要他回来.
we want him back.",,,False,False,False
