timestamp,video_id,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
532392,6,,,,"<i>- 你是在谈论战争. - 我是在谈论正义.
- Robb: You're talking about war. - I'm talking about justice.</i>",,,False,False,False
534730,6,,,,"只有临冬城主
Only the Lord of Winterfell",,,False,False,False
536997,6,,,,"才能召集封臣出动军队.
can call in the bannermen and raise an army.",,,False,False,False
539000,6,,,,"兰尼斯特家的人用矛刺伤了你父亲的腿.
A Lannister put his spear through your father's leg.",,,False,False,False
541303,6,,,,"弑君者跑回凯岩城去避风头了...
The Kingslayer rides for Casterly Rock where no one can touch him...",,,False,False,False
544339,6,,,,"你要我进攻凯岩城吗?
you want me to march on Casterly Rock?",,,False,False,False
546241,6,,,,"<i>- 你不是小孩子了. - 快点.
- You're not a boy anymore. - Bran: Come on.</i>",,,False,False,False
548544,6,,,,"他们攻击你父亲. 他们已经挑起战争了.
They attacked your father. They've already started the war.",,,False,False,False
551546,6,,,,"你父亲不在时, 你要负责代表你的家族.
It's your duty to represent your House when your father can't.",,,False,False,False
555785,6,,,,"而不用你来负责, 因为不是你的家族.
And it's not your duty, because it's not your House.",,,False,False,False
569432,6,,,,"布兰去哪儿了?
Where's Bran?",,,False,False,False
573770,6,,,,"我不知道. 又不是我的家族.
I don't know. It's not my House.",,,False,False,False
609103,6,,,,"罗柏?
Robb?",,,False,False,False
611807,6,,,,"孤身一人在幽暗的树林里.
All alone in the deep, dark woods.",,,False,False,False
618113,6,,,,"我不是一个人. 我和我哥哥在一起.
I'm not alone. My brother is with me.",,,False,False,False
620281,6,,,,"我可没看见他.
I don't see him.",,,False,False,False
622017,6,,,,"你把他藏在斗篷下面了?
Got him hidden under your cloak?",,,False,False,False
624019,6,,,,"哦, 真是个漂亮的别针.
Ooh, that's a pretty pin.",,,False,False,False
626255,6,,,,"- 是银子的. - 我们要那别针
- Silver. - We'll take the pin",,,False,False,False
628924,6,,,,"还有这匹马. 下来.
and the horse. Get down.",,,False,False,False
633795,6,,,,"快一点.
Be quick about it.",,,False,False,False
635296,6,,,,"我下不来.
I can't.",,,False,False,False
636765,6,,,,"这马鞍... 这皮带.
The saddle... the straps.",,,False,False,False
642270,6,,,,"你有什么毛病? 你是残废?
What's wrong with you? You some kind of cripple?",,,False,False,False
645373,6,,,,"我是临冬城的布兰登史塔克.
I'm Brandon Stark of Winterfell.",,,False,False,False
647075,6,,,,"要是再不放手, 我会让你们通通没命!
If you don't let me be, I'll have you all killed!",,,False,False,False
649344,6,,,,"把他的小鸡鸡割下来塞他嘴里.
Cut his little cock off and stuff it in his mouth.", Put his chicken thigh in his mouth instead.,,True,False,False
652015,6,,,,"这孩子死了就不值钱啦.
The boy's worth nothing dead.",,,False,False,False
654416,6,,,,"班扬史塔克的亲属?
Benjen Stark's own blood?",,,False,False,False
656653,6,,,,"<i>想想看曼斯会怎么奖励我们.
Think what Mance would give us.</i>",,,False,False,False
659956,6,,,,"曼斯雷德和北境通通见鬼去吧.
Piss on Mance Rayder and piss on the North."," Mances Reed and the North, may they both be haunted.
Let's hope for their troubles instead.",,True,False,False
663360,6,,,,"我们要去南方, 越远越好.
We're going as far South as South goes.",,,False,False,False
666596,6,,,,"多恩那里不会有异鬼.
There ain't no White Walkers down in Dorne.",,,False,False,False
670166,6,,,,"放下刀子!
Drop the knife!",,,False,False,False
672501,6,,,,"放开他, 我会给你们留条活路.
Let him go and I'll let you live.",,,False,False,False
695457,6,,,,"罗柏.
Robb.",,,False,False,False
697492,6,,,,"- 罗柏. - 闭嘴.
- Robb. - Shut up.",,,False,False,False
700429,6,,,,"把剑扔了!
Drop the blade!",,,False,False,False
702765,6,,,,"- 不, 不要. - 快点.
- No, don't. - Do it.",,,False,False,False
743336,6,,,,"你还好吗?
Are you all right?",,,False,False,False
745304,6,,,,"是的. 一点也不痛.
Yes. It doesn't hurt.",,,False,False,False
748976,6,,,,"坚强的小伙子.
Tough little lad.",,,False,False,False
750977,6,,,,"<i>在铁群岛, 你必须杀死过一个敌人才算成人.
In the Iron Islands, you're not a man until you've killed your first enemy.</i>",,,False,False,False
754515,6,,,,"干得好.
Well done.",,,False,False,False
757050,6,,,,"你发疯了吗?
Have you lost your mind?",,,False,False,False
759053,6,,,,"要是你没射中怎么办?
What if you'd missed?",,,False,False,False
760887,6,,,,"他会杀掉你再割断布兰的喉咙.
He would have killed you and cut Bran's throat.",,,False,False,False
763323,6,,,,"- 你没权利... - 没权利做什么, 救你兄弟的命?
- You don't have the right... - To what, to save your brother's life?",,,False,False,False
765958,6,,,,"这是唯一选择, 所以我做了.
It was the only thing to do, so I did it.",,,False,False,False
770663,6,,,,"她怎么处理?
What about her?",,,False,False,False
778404,6,,,,"饶我一命, 大人, 我是您的人了.
Give me my life, My Lord, and I'm yours.",,,False,False,False
783309,6,,,,"饶她一命吧.
We'll keep her alive.",,,False,False,False
809134,6,,,,"莫德!
Mord!",,,False,False,False
810968,6,,,,"开门! 莫德!
Turnkey! Mord!",,,False,False,False
815506,6,,,,"莫德!
Mord!",,,False,False,False
821448,6,,,,"小矮人真吵闹!
Dwarf man making noise!",,,False,False,False
826153,6,,,,"你想不想发财?
How would you like to be rich?",,,False,False,False
827921,6,,,,"小矮人还在吵闹.
Dwarf man still making noise.",,,False,False,False
831325,6,,,,"我的家族很富有.
My family is rich.",,,False,False,False
833026,6,,,,"我们有金子, 很多金子.
We have gold, lots of gold.",,,False,False,False
834795,6,,,,"我打算给你很多很多金子...
I'm prepared to give you lots of gold in...",,,False,False,False
839833,6,,,,"没有金子!
No gold!",,,False,False,False
841901,6,,,,"嗯, 我身上没有.
Well, I don't have it here.",,,False,False,False
843938,6,,,,"没有金子.
No gold.",,,False,False,False
846372,6,,,,"混帐.
Fuck off.", Crap. Go away.,,True,False,False
874001,6,,,,"我今天不想练习.
I don't want to practice today.",,,False,False,False
876270,6,,,,"不想?
No?",,,False,False,False
878640,6,,,,"他们杀了乔里.
They killed Jory.",,,False,False,False
881075,6,,,,"我父亲也受伤了.
My father is hurt.",,,False,False,False
884012,6,,,,"我不想再练这愚蠢的木剑了.
I don't care about stupid wooden swords.",,,False,False,False
886549,6,,,,"你有烦恼了.
You are troubled.",,,False,False,False
888416,6,,,,"<i>- 是的. - 很好!
- Yes. - Good!</i>",,,False,False,False
890117,6,,,,"烦恼的时候最适合练习.
Trouble is the perfect time for training.",,,False,False,False
892387,6,,,,"当你在草地上与玩偶和猫咪一起跳舞,
When you are dancing in the meadow with your dolls and kittens,",,,False,False,False
895725,6,,,,"那可不是适合练习打斗的时候.
this is not when fighting happens.",,,False,False,False
897693,6,,,,"我不喜欢玩偶和...
I don't like dolls and k...",,,False,False,False
900829,6,,,,"<i>你心不在焉.
You're not here.</i>",,,False,False,False
903866,6,,,,"<i>你在烦恼.
You're with your trouble.</i>",,,False,False,False
905935,6,,,,"如果在打斗时你还在烦恼...
If you are with your trouble when fighting happens...",,,False,False,False
912776,6,,,,"...你会有更大的麻烦.
...More trouble for you.",,,False,False,False
914578,6,,,,"<i>就是这样.
Just so.</i>",,,False,False,False
918149,6,,,,"你如何能迅如蛇...
How can you be quick as a snake...",,,False,False,False
924789,6,,,,"...或者静如影...
...Or as quiet as a shadow...",,,False,False,False
931328,6,,,,"...如果你心不在焉?
...When you are somewhere else?",,,False,False,False
936632,6,,,,"你在担心你的父亲, 嗯?
You are fearing for your father, hmm?",,,False,False,False
940937,6,,,,"那是对的.
That is right.",,,False,False,False
943307,6,,,,"- 你有向诸神祈祷吗? - 旧神和新神.
- Do you pray to the gods? - The old and the new.",,,False,False,False
948212,6,,,,"只有一个神
There is only one God",,,False,False,False
950914,6,,,,"那就是死神.
and his name is Death.",,,False,False,False
953852,6,,,,"我们向死神只说一句话:
And there is only one thing we say to Death:",,,False,False,False
957988,6,,,,"""今天不行.""
""Not today.""",,,False,False,False
968233,6,,,,"<i>(男孩! 男孩! 强壮的男孩!
Rakh! Rakh! Rakh haj!</i>",,,False,False,False
970602,6,,,,"<i>- (王子骑着马!) - (男孩! 男孩! 强壮的男孩!)
- Priestess: Khalakka Dothrae! - Rakh! Rakh! Rakh haj!</i>",,,False,False,False
973206,6,,,,"<i>- (男孩! 男孩! 强壮的男孩!) - 王子骑着马!
- Rakh! Rakh! Rakh haj! - Khalakka Dothrae!</i>",,,False,False,False
985384,6,,,,"她必须吃掉那一整颗心吗?
She has to eat the whole heart?",,,False,False,False
988419,6,,,,"我希望那不是我的马.
I hope that wasn't my horse.",,,False,False,False
990322,6,,,,"她做得很好.
She's doing well.",,,False,False,False
992189,6,,,,"她吃不下的.
She'll never keep it down.",,,False,False,False
994226,6,,,,"(男孩! 男孩! 强壮的男孩!)
Rakh! Rakh! Rakh haj!",,,False,False,False
996395,6,,,,"<i>(王子骑着马!)
Khalakka Dothrae!</i>",,,False,False,False
1015582,6,,,,"<i>(王子骑着马!)
Khalakka Dothrae!</i>",,,False,False,False
1017616,6,,,,"告诉我她在说什么.
Tell me what she's saying.",,,False,False,False
1019552,6,,,,"""王子骑着马.
""The prince is riding.",,,False,False,False
1022087,6,,,,"我听见他的蹄声隆隆.
I have heard the thunder of his hooves.",,,False,False,False
1025123,6,,,,"他的马迅捷如风.
Swift as the wind he rides.",,,False,False,False
1028959,6,,,,"他的敌人将在他面前颤抖...
His enemies will cower before him...",,,False,False,False
1033296,6,,,,"敌人的妻子们将悲伤泣血.""
And their wives will weep tears of blood.""",,,False,False,False
1040538,6,,,,"她将生下一个男孩.
She's going to have a boy.",,,False,False,False
1045410,6,,,,"他不会是一个真正的坦格利安.
He won't be a real Targaryen.",,,False,False,False
1048081,6,,,,"他不会是一条真龙.
He won't be a true Dragon.",,,False,False,False
1100869,6,,,,"<i>(骑着世界的骏马!)
Vezh fin saja rhaesheseres!</i>",,,False,False,False
1103871,6,,,,"""骑着世界的骏马.""
""The stallion who mounts the world.""",,,False,False,False
1107008,6,,,,"那骏马将是卡奥中的卡奥.
The stallion is the Khal of Khals.",,,False,False,False
1110044,6,,,,"他将统一所有的卡拉萨.
He shall unite the people into a single Khalasar.",,,False,False,False
1113181,6,,,,"<i>全世界的人都将属于他.
All the people of the world will be his herd.</i>",,,False,False,False
1116584,6,,,,"<i>(...骑着世界!)
...Rhaesheseres!</i>",,,False,False,False
1118820,6,,,,"<i>(骑着世界!)
Rhaesheseres!</i>",,,False,False,False
1121620,6,,,,<i>(王子在我体内骑马!)</i>,,,False,False,False
1124219,6,,,,<i>(他的名字叫做雷戈!)</i>,,,False,False,False
1129198,6,,,,"雷戈! 雷戈!
Rhaego! Rhaego!",,,False,False,False
1131733,6,,,,"雷戈! 雷戈!
Rhaego! Rhaego!",,,False,False,False
1133901,6,,,,"雷戈! 雷戈...
Rhaego! Rhaego...",,,False,False,False
1142810,6,,,,"他们爱戴她.
They love her.",,,False,False,False
1148014,6,,,,"雷戈! 雷戈!
Rhaego! Rhaego!",,,False,False,False
1149282,6,,,,"雷戈! 雷戈...
Rhaego! Rhaego...",,,False,False,False
1169402,6,,,,"今天她是一位真正的王后了.
She truly is a queen today.",,,False,False,False
1200798,6,,,,"别让他们看到你在维斯多斯拉克带着剑.
Don't let them see you carrying a sword in Vaes Dothrak.",,,False,False,False
1204335,6,,,,"你知道这违反律法.
You know the law.",,,False,False,False
1206504,6,,,,"这律法管不着我.
It's not my law.",,,False,False,False
1208506,6,,,,"它们不是属于你的.
They don't belong to you.",,,False,False,False
1210508,6,,,,"她的东西都是属于我的.
Whatever is hers is also mine.",,,False,False,False
1213813,6,,,,"或许曾经属于你.
Once, perhaps.",,,False,False,False
1217516,6,,,,"如果我卖掉一颗龙蛋, 就足够买一条船.
If I sell one egg, I'll have enough to buy a ship.",,,False,False,False
1220387,6,,,,"卖两颗... 一条船加一支军队.
Two eggs... a ship and an army.",,,False,False,False
1222590,6,,,,"- 你拿了三颗. - 我需要一支大军.
- And you have all three. - I need a large army.",,,False,False,False
1227262,6,,,,"我是一个王朝复兴最后的希望, 莫尔蒙.
I'm the last hope of a dynasty, Mormont.",,,False,False,False
1230098,6,,,,"世界上古往今来最伟大的王朝
The greatest dynasty this world has ever seen",,,False,False,False
1232266,6,,,,"自五岁起我就担负着这项使命...
on my shoulders since I was five years old...",,,False,False,False
1234803,6,,,,"却从没人给予我在那帐篷里他们所给予她的东西.
and no one has ever given me what they gave to her in that tent.",,,False,False,False
1237839,6,,,,"从来没有.
Never.",,,False,False,False
1239740,6,,,,"一点也没有.
Not a piece of it.",,,False,False,False
1242009,6,,,,"没有这些我如何能履行我的使命?
How can I carry what I need to carry without it?",,,False,False,False
1244711,6,,,,"嗯?
Hmm?",,,False,False,False
1246447,6,,,,"没有财富或恐惧或爱戴如何能进行统治?
Who can rule without wealth or fear or love?",,,False,False,False
1253218,6,,,,"哦, 你站在那里, 又高贵又荣誉.
Oh, you stand there, all nobility and honor.",,,False,False,False
1260160,6,,,,"你以为我没发现你是用何种眼神看着我的妹妹, 嗯?
You don't think I see you looking at my little sister, hmm?",,,False,False,False
1263031,6,,,,"你以为我不知道你想要什么?
Don't think I know what you want?",,,False,False,False
1268603,6,,,,"我无所谓. 你可以拥有她.
I don't care. You can have her.",,,False,False,False
1271541,6,,,,"她可以当蛮子的王后并且尽情...
She can be Queen of the savages and dine",,,False,False,False
1273843,6,,,,"享用那最美味的马的器官,
on the finest bloody horseparts,"," : 'Savor the tastiest part of the horse,
on the choicest horse delicacies,'",,True,False,False
1275812,6,,,,"你也可以尽情享用她的任何器官.
and you can dine on whichever parts of her you like.",,,False,False,False
1279948,6,,,,"让我走吧.
But let me go.",,,False,False,False
1284452,6,,,,"你可以走.
You can go.",,,False,False,False
1285987,6,,,,"但你不能带走龙蛋.
You can't have the eggs.",,,False,False,False
1287855,6,,,,"你曾向我宣誓效忠.
You swore an oath to me.",,,False,False,False
1289658,6,,,,"忠诚对你来说不值一提吗?
Does loyalty mean nothing to you?",,,False,False,False
1292192,6,,,,"那是我的一切.
It means everything to me.",,,False,False,False
1294394,6,,,,"然而你还是站在这里.
And yet here you stand.",,,False,False,False
1296429,6,,,,"所以我还是站在这里.
And yet here I stand.",,,False,False,False
1314482,6,,,,"莫德!
Mord!",,,False,False,False
1317118,6,,,,"莫德!
Mord!",,,False,False,False
1321755,6,,,,"莫德!
Mord!",,,False,False,False
1327327,6,,,,"莫德!
Mord!",,,False,False,False
1330363,6,,,,"莫德.
Mord.",,,False,False,False
1333100,6,,,,"又在吵闹了!
Noise again!",,,False,False,False
1337604,6,,,,"- 有关那些金子... - 没有金子!
- About the gold... - No gold!",,,False,False,False
1340441,6,,,,"- 没有金子. - 听我说!
- No gold. - Listen to me!",,,False,False,False
1342910,6,,,,"听我说.
Listen to me.",,,False,False,False
1345013,6,,,,"有时候财产
Sometimes possession",,,False,False,False
1347248,6,,,,"是个抽象的概念...
is an abstract concept...",,,False,False,False
1351388,6,,,,"他们抓我的时候拿走了我的钱包,
When they captured me, they took my purse,",,,False,False,False
1353957,6,,,,"但那些金子还是我的.
but the gold is still mine.",,,False,False,False
1355958,6,,,,"在哪儿?
Where?",,,False,False,False
1357761,6,,,,"在哪儿? 我不知道在哪儿,
Where? I don't know where,",,,False,False,False
1359896,6,,,,"但等他们给我自由的时候...
but when they free me...",,,False,False,False
1361230,6,,,,"你想要自由?
You want free?",,,False,False,False
1363565,6,,,,"那儿有自由.
Go be free.",,,False,False,False
1367169,6,,,,"你有没有听说过这句话
Have you ever heard the phrase",,,False,False,False
1369371,6,,,,"""象兰尼斯特家一样有钱""?
""rich as a Lannister""?",,,False,False,False
1373909,6,,,,"<i>你当然听说过!
Of course you have!</i>",,,False,False,False
1375944,6,,,,"你是个聪明人.
You're a smart man.",,,False,False,False
1378913,6,,,,"你知道兰尼斯特家.
You know who the Lannisters are.",,,False,False,False
1382651,6,,,,"我就是兰尼斯特家的.
I am a Lannister.",,,False,False,False
1385654,6,,,,"泰温之子提利昂!
Tyrion, son of Tywin!",,,False,False,False
1389359,6,,,,"而且, 你当然也听说过这句话,
And of course, you have also heard the phrase,",,,False,False,False
1393464,6,,,,"""兰尼斯特有债必还.""
""a Lannister always pays his debts.""",,,False,False,False
1398602,6,,,,"如果你替我传个口信...
If you deliver a message from me...",,,False,False,False
1402273,6,,,,"给艾林夫人, 就算我欠你一笔债.
to Lady Arryn, I will be in your debt.",,,False,False,False
1407410,6,,,,"我会给你很多金子.
I will owe you gold.",,,False,False,False
1411115,6,,,,"如果你传了口信
If you deliver the message",,,False,False,False
1413285,6,,,,"如果我活下来了, 我一定会的.
and I live, which I very much intend to do.",,,False,False,False
1419757,6,,,,"什么口信?
What message?",,,False,False,False
1428233,6,,,,"告诉她我打算认罪.
Tell her I wish to confess my crimes.",,,False,False,False
1437243,6,,,,"你打算认罪?
You wish to confess your crimes?",,,False,False,False
1440313,6,,,,"是的, 夫人.
Yes, My Lady.",,,False,False,False
1441980,6,,,,"我愿意, 夫人.
I do, My Lady.",,,False,False,False
1443548,6,,,,"天牢可以让任何人屈服.
The sky cells always break them.",,,False,False,False
1446919,6,,,,"说吧, 小恶魔.
Speak, Imp.",,,False,False,False
1449156,6,,,,"坦诚地面对诸神吧.
Meet your gods as an honest man.",,,False,False,False
1456361,6,,,,"该从何说起呢, 各位大人和夫人?
Where do I begin, my lords and ladies?",,,False,False,False
1461301,6,,,,"我是个坏蛋,
I'm a vile man,",,,False,False,False
1463202,6,,,,"我承认这一点.
I confess it.",,,False,False,False
1465138,6,,,,"我犯下的罪过数不胜数.
My crimes and sins are beyond counting.",,,False,False,False
1468175,6,,,,"<i>我撒过谎骗过人...
I have lied and cheated...</i>",,,False,False,False
1472644,6,,,,"<i>赌过钱嫖过妓.
gambled and whored.</i>",,,False,False,False
1476483,6,,,,"<i>我不是特别擅长暴力,
I'm not particularly good at violence,</i>",,,False,False,False
1478485,6,,,,"但我擅长鼓动他人替我施暴.
but I'm good at convincing others to do violence for me.",,,False,False,False
1484558,6,,,,"我想你是想听具体一点的.
You want specifics, I suppose.",,,False,False,False
1488095,6,,,,"七岁那年, 我看见一个女仆
When I was seven I saw a servant girl",,,False,False,False
1490665,6,,,,"在河里洗澡.
bathing in the river.",,,False,False,False
1492668,6,,,,"我偷走了她的衣服.
I stole her robe.",,,False,False,False
1494569,6,,,,"于是她不得不...
She was forced to return to the castle",,,False,False,False
1496938,6,,,,"光着身子哭着回城堡.
naked and in tears.",,,False,False,False
1500541,6,,,,"如果我闭上眼睛,
If I close my eyes,",,,False,False,False
1502308,6,,,,"还能看见她跳动的乳头.
I can still see her tits bouncing.", : 'Still can see her chest moving.',,True,False,False
1507779,6,,,,"十岁那年, 我在我叔叔的靴子里塞满羊粪.
When I was 10 I stuffed my Uncle's boots with goatshit.",,,False,False,False
1512051,6,,,,"<i>别人问我的时候,
When confronted with my crime,</i>",,,False,False,False
1514486,6,,,,"我归咎于一个侍从. 那可怜孩子挨了鞭打
I blamed a squire. Poor boy was flogged",,,False,False,False
1516988,6,,,,"而我却逃脱了惩罚.
and I escaped justice.",,,False,False,False
1519257,6,,,,"<i>十二岁那年
When I was 12</i>",,,False,False,False
1521060,6,,,,"我朝一锅炖海龟猛挤我那小鳗鱼...
I milked my eel into a pot of turtle stew.",,,False,False,False
1524096,6,,,,"猛扭我那小独眼蛇...
I flogged the one-eyed snake.",,,False,False,False
1527167,6,,,,"猛搓我那小香肠...
I skinned my sausage.",,,False,False,False
1529202,6,,,,"猛揍我那爱哭的小秃子...
I made the bald man cry",,,False,False,False
1532439,6,,,,"<i>给那炖海龟加了点作料,
into the turtle stew,</i>",,,False,False,False
1534475,6,,,,"我相信我老姐把它吃了.
which I do believe my sister ate.",,,False,False,False
1536509,6,,,,"<i>至少我希望她吃了.
At least I hope she did.</i>",,,False,False,False
1538478,6,,,,"有一回我又带了一头公驴和一个蜂窝
Once I brought a jackass and a honeycomb",,,False,False,False
1540848,6,,,,"- 去一家妓院... - 住口!
- into a brothel... - Silence!",,,False,False,False
1543048,6,,,,"后来怎么样了?
What happened next?",,,False,False,False
1545651,6,,,,"你以为你在干什么?
What do you think you're doing?",,,False,False,False
1548720,6,,,,"我在认罪啊.
Confessing my crimes.",,,False,False,False
1550688,6,,,,"提利昂大人, 你被控
Lord Tyrion, you are accused",,,False,False,False
1553257,6,,,,"雇人行刺我卧病在床的儿子布兰,
of hiring a man to slay my son Bran in his bed,",,,False,False,False
1556762,6,,,,"<i>以及密谋害死我妹妹的丈夫
and of conspiring to murder my sister's husband</i>",,,False,False,False
1559599,6,,,,"琼恩艾林大人, 国王之手.
Lord Jon Arryn, the Hand of the King.",,,False,False,False
1563469,6,,,,"哦, 我非常抱歉.
Oh, I'm very sorry.",,,False,False,False
1566974,6,,,,"我对这些一无所知.
I don't know anything about all that.",,,False,False,False
1570044,6,,,,"你的玩笑开够了.
You've had your little joke.",,,False,False,False
1572313,6,,,,"我相信你玩得很愉快.
I trust you enjoyed it.",,,False,False,False
1574717,6,,,,"莫德, 带他回地牢.
Mord, take him back to the dungeon.",,,False,False,False
1577620,6,,,,"这次找个更小的房间...
But this time find a smaller cell...",,,False,False,False
1579988,6,,,,"而且地板也更斜的.
With a steeper floor.",,,False,False,False
1582124,6,,,,"难道这就是所谓
Is this how justice",,,False,False,False
1584927,6,,,,"艾林谷的正义?
is done in the Vale?",,,False,False,False
1586829,6,,,,"<i>你指控我有罪,
You accuse me of crimes,</i>",,,False,False,False
1589431,6,,,,"我否认有罪, 所以你把我扔进牢房
I deny them, so you throw me into a cell",,,False,False,False
1592633,6,,,,"<i>冻饿而死?
to freeze and starve?</i>",,,False,False,False
1594535,6,,,,"国王的正义到哪里去了?
Where is the King's Justice?",,,False,False,False
1597506,6,,,,"既然我遭到指控, 我要求公平审判!
I am accused and demand a trial!",,,False,False,False
1602611,6,,,,"如果你被判有罪,
If you're tried and found guilty,",,,False,False,False
1604581,6,,,,"那么依照国王的律法你只有死路一条.
then by the King's own laws you will pay with your life.",,,False,False,False
1607717,6,,,,"我尊重律法.
I understand the law.",,,False,False,False
1610854,6,,,,"我们鹰巢城没有刽子手.
We have no executioner in the Eyrie.",,,False,False,False
1613458,6,,,,"我们这里有更文雅的法子.
Life is more elegant here.",,,False,False,False
1616294,6,,,,"打开月门.
Open the moon door.",,,False,False,False
1638881,6,,,,"<i>你想要一场审判, 兰尼斯特大人.
You want a trial, My Lord Lannister.</i>",,,False,False,False
1641883,6,,,,"很好.
Very well.",,,False,False,False
1643919,6,,,,"我儿子会倾听你要说的话,
My son will listen to whatever you have to say,",,,False,False,False
1646922,6,,,,"而你将接受他的判决.
and you will hear his judgment.",,,False,False,False
1649225,6,,,,"然后你就可以离开...
Then you will leave...",,,False,False,False
1651361,6,,,,"从这道门或那道门.
By one door or the other.",,,False,False,False
1653528,6,,,,"不必惊动罗宾大人了.
No need to bother Lord Robin.",,,False,False,False
1656765,6,,,,"我要求比武审判.
I demand a trial by combat.",,,False,False,False
1669044,6,,,,"你当然有这个权利.
You have that right.",,,False,False,False
1671980,6,,,,"夫人, 我请您恩准.
My Lady, I beg the honor.",,,False,False,False
1673916,6,,,,"让我做您的代理骑士.
Let me be your champion.",,,False,False,False
1675918,6,,,,"这份荣幸应该归我所有.
The honor should be mine.",,,False,False,False
1678353,6,,,,"看在我对您夫君敬爱有加的份上,
For the love I bore your Lord husband,",,,False,False,False
1680622,6,,,,"让我替他报仇罢.
let me avenge his death.",,,False,False,False
1682458,6,,,,"<i>- 我愿为您而战, 夫人. - 这将是我的荣幸.
- I'll fight for you, My Lady. - It'll be my honor.</i>",,,False,False,False
1685026,6,,,,"- 这将是我的荣幸. - 让这坏蛋飞!
- The honor should be mine. - Make the bad man fly!",,,False,False,False
1689631,6,,,,"瓦狄斯爵士...
Ser Vardis...",,,False,False,False
1692368,6,,,,"你怎么不说话.
You're quiet.",,,False,False,False
1694570,6,,,,"你不想为我丈夫报仇吗?
Don't you want to avenge my husband?",,,False,False,False
1698473,6,,,,"我全心全意爱戴他, 夫人.
With all my heart, My Lady.",,,False,False,False
1701075,6,,,,"但这小恶魔只有我一半高.
But the Imp is half my size.",,,False,False,False
1703044,6,,,,"把宰杀这种人称作主持正义是可耻的.
It would be shameful to slaughter such a man and call it justice.",,,False,False,False
1706214,6,,,,"同意.
Agreed.",,,False,False,False
1708315,6,,,,"是你要求比武审判的.
You demanded a trial by combat.",,,False,False,False
1711285,6,,,,"我要找一位代理骑士. 我和你一样有此权利.
Now I demand a champion. I have that right, same as you.",,,False,False,False
1714656,6,,,,"夫人,
My Lady,",,,False,False,False
1716657,6,,,,"我很乐意为您与小恶魔的代理骑士决斗.
I will gladly fight the Imp's champion for you.",,,False,False,False
1720160,6,,,,"我也非常乐意, 爵士.
I wouldn't be too glad, Ser.",,,False,False,False
1722697,6,,,,"我选择我的兄弟詹姆.
I name my brother Jaime Lannister.",,,False,False,False
1725233,6,,,,"<i>弑君者
The Kingslayer</i>",,,False,False,False
1727468,6,,,,"离这儿有好几百里地.
is hundreds of miles from here.",,,False,False,False
1729469,6,,,,"送只渡鸦给他. 我很乐意等.
Send a raven for him. I'm happy to wait.",,,False,False,False
1732974,6,,,,"今天就必须审判.
The trial will be today.",,,False,False,False
1738080,6,,,,"有人愿意代表我吗?
Do I have a volunteer?",,,False,False,False
1748458,6,,,,"有人吗?
Anyone?",,,False,False,False
1751061,6,,,,"有人吗?
Anyone?",,,False,False,False
1755998,6,,,,"我想肯定没人愿意...
I think we can assume that no one is willing...",,,False,False,False
1758333,6,,,,"我代表侏儒上场吧.
I'll stand for the dwarf.",,,False,False,False
1771846,6,,,,"再喝口酒吧, 陛下?
More wine, Your Grace?",,,False,False,False
1775883,6,,,,"- 我刚才说到哪儿了? - 更单纯的时光.
- What was I saying? - Renly: Simpler time.",,,False,False,False
1778454,6,,,,"是的! 是的. 你年纪太小不记得了.
It was! It was. You're too young to remember.",,,False,False,False
1781823,6,,,,"是不是更单纯, 塞尔弥?
Wasn't it simpler, Selmy?",,,False,False,False
1783560,6,,,,"- 是的, 陛下. - 敌人都在明处,
- It was, Your Grace. - The enemy was right  in the open,",,,False,False,False
1787063,6,,,,"虽然很邪恶, 但是绝对开诚布公.
vicious as you like, all but sending you a bloody invitation."," Though it might seem wicked, I assure you it's an open secret.
...but almost like sending you a very formal letter.",,True,False,False
1791302,6,,,,"一点也不象现在.
Nothing like today.",,,False,False,False
1793304,6,,,,"- 听起来很令人兴奋. - 令人兴奋, 是的.
- It sounds exhilarating. - Exhilarating, yes.",,,False,False,False
1796206,6,,,,"也许不如那些舞会
Not as exhilarating as those balls",,,False,False,False
1798609,6,,,,"你喜欢的化妆舞会.
and masquerades you like to throw.",,,False,False,False
1805948,6,,,,"你上过河间地的姑娘吗?
You ever fuck a Riverlands girl?", 'Have you ever been close to a Riverlands girl?',,True,False,False
1808449,6,,,,"有一次. 我想.
Once. I think.",,,False,False,False
1810118,6,,,,"你想? 我想你应该记得.
You think? I think you'd remember.",,,False,False,False
1813955,6,,,,"我们那时候, 如果你没有...
Back in our day, you weren't a real man",,,False,False,False
1816925,6,,,,"上全七国每一国的姑娘就不能算是真男人
until you'd fucked one girl from each of the Seven Kingdoms", : 'One can't be a true man until they have been close to one girl from each of the Seven Kingdoms',,True,False,False
1820062,6,,,,"另外还要加上河间地的.
and the Riverlands.",,,False,False,False
1821830,6,,,,"<i>- 我们称之为 ""满八."" - 那真是些幸运的姑娘.
- We used to call it ""making the eight."" - Those were some lucky girls.</i>",,,False,False,False
1825100,6,,,,"你完成过满八吗, 巴利斯坦?
You ever make the eight, Barristan?",,,False,False,False
1827169,6,,,,"我想没有, 陛下.
I don't believe so, Your Grace.",,,False,False,False
1829170,6,,,,"那真是些好日子.
Those were the days.",,,False,False,False
